emp_no,last_name,title,from_date,birth_date,first_name,to_date
108624,Castellani,Senior Staff,1993-12-08,1953-12-14,Collette,9999-01-01
108624,Castellani,Staff,1987-12-09,1953-12-14,Collette,1993-12-08
108627,Harbusch,Senior Staff,2002-04-22,1952-03-22,Kenroku,9999-01-01
108627,Harbusch,Staff,1994-04-22,1952-03-22,Kenroku,2002-04-22
108641,Schueller,Senior Engineer,1986-02-13,1955-07-16,Atreye,9999-01-01
108668,Staelin,Senior Staff,1992-06-27,1954-05-26,Maia,9999-01-01
108669,Garnham,Technique Leader,1988-04-05,1954-08-08,Jeanne,9999-01-01
108676,Angot,Senior Staff,1998-09-20,1955-03-13,Alassane,9999-01-01
108676,Angot,Staff,1992-09-20,1955-03-13,Alassane,1998-09-20
108686,Gadepally,Engineer,1993-07-29,1952-10-30,Chenxi,1999-07-29
108686,Gadepally,Senior Engineer,1999-07-29,1952-10-30,Chenxi,9999-01-01
108700,Stanfel,Senior Staff,1985-10-12,1955-04-08,Sarita,9999-01-01
108713,Heering,Engineer,1987-01-09,1953-04-26,Yinghua,1996-01-09
108713,Heering,Senior Engineer,1996-01-09,1953-04-26,Yinghua,9999-01-01
108717,Kitsuregawa,Engineer,1991-08-06,1953-12-04,Heng,1998-08-06
108717,Kitsuregawa,Senior Engineer,1998-08-06,1953-12-04,Heng,9999-01-01
108729,Vesel,Senior Staff,1990-02-12,1954-02-06,Jiang,9999-01-01
108729,Vesel,Staff,1985-02-12,1954-02-06,Jiang,1990-02-12
108740,Szemeredi,Senior Staff,1994-10-09,1953-06-23,Eishiro,9999-01-01
108740,Szemeredi,Staff,1988-10-09,1953-06-23,Eishiro,1994-10-09
108761,Mandell,Technique Leader,1985-03-15,1955-07-31,Nahid,9999-01-01
108763,Cooke,Staff,1999-07-25,1953-07-31,Sadegh,9999-01-01
108765,Fadgyas,Engineer,1995-03-26,1953-06-23,Nidapan,2001-03-25
108765,Fadgyas,Senior Engineer,2001-03-25,1953-06-23,Nidapan,9999-01-01
108770,Onuegbe,Engineer,1987-10-16,1955-06-04,Ugo,1993-10-15
108770,Onuegbe,Senior Engineer,1993-10-15,1955-06-04,Ugo,9999-01-01
108794,Bamford,Engineer,1994-10-19,1954-09-25,Basil,2001-10-19
108794,Bamford,Senior Engineer,2001-10-19,1954-09-25,Basil,9999-01-01
108822,Senzako,Engineer,1987-11-28,1952-04-08,Sachem,1995-11-28
108822,Senzako,Senior Engineer,1995-11-28,1952-04-08,Sachem,9999-01-01
108823,Litzkow,Engineer,1991-09-08,1954-08-17,Teiji,2000-09-07
108823,Litzkow,Senior Engineer,2000-09-07,1954-08-17,Teiji,9999-01-01
108825,Danecki,Engineer,1987-03-12,1954-08-04,Kaijung,1993-03-11
108825,Danecki,Senior Engineer,1993-03-11,1954-08-04,Kaijung,9999-01-01
108828,Denti,Engineer,1985-10-17,1955-09-15,Arup,1991-10-17
108828,Denti,Senior Engineer,1991-10-17,1955-09-15,Arup,9999-01-01
108833,Milicic,Senior Engineer,1994-11-08,1952-09-22,Eirik,9999-01-01
108839,Felcyn,Engineer,1990-03-07,1952-03-21,Denis,1996-03-06
108839,Felcyn,Senior Engineer,1996-03-06,1952-03-21,Denis,9999-01-01
108841,Dayang,Assistant Engineer,1986-11-26,1954-03-04,Otmar,1993-11-26
108841,Dayang,Engineer,1993-11-26,1954-03-04,Otmar,2000-11-26
108841,Dayang,Senior Engineer,2000-11-26,1954-03-04,Otmar,9999-01-01
108842,Heijenga,Staff,1998-02-08,1952-10-12,Giordano,9999-01-01
108845,Hemaspaandra,Engineer,1985-03-28,1954-12-28,Randy,1993-03-28
108845,Hemaspaandra,Senior Engineer,1993-03-28,1954-12-28,Randy,9999-01-01
108850,Honiden,Senior Staff,1994-11-02,1954-04-07,Soenke,9999-01-01
108850,Honiden,Staff,1987-11-02,1954-04-07,Soenke,1994-11-02
108871,Middleton,Senior Staff,1991-11-25,1953-10-26,Terresa,9999-01-01
108871,Middleton,Staff,1985-11-25,1953-10-26,Terresa,1991-11-25
108884,Deverell,Senior Staff,1996-04-11,1954-08-17,Basant,9999-01-01
108884,Deverell,Staff,1988-04-11,1954-08-17,Basant,1996-04-11
108911,Ramaiah,Engineer,1985-08-07,1952-03-29,Shaz,1991-08-07
108911,Ramaiah,Senior Engineer,1991-08-07,1952-03-29,Shaz,9999-01-01
108935,Wilharm,Senior Engineer,1988-10-11,1954-08-28,Heather,9999-01-01
108940,Baumann,Engineer,1994-08-07,1955-02-11,Barna,2001-08-07
108940,Baumann,Senior Engineer,2001-08-07,1955-02-11,Barna,9999-01-01
108947,Doering,Technique Leader,1996-01-05,1953-02-07,Ottavia,9999-01-01
108954,Vieri,Senior Engineer,1985-07-02,1954-09-12,Kellie,9999-01-01
108963,Barvinok,Engineer,1987-05-24,1955-10-14,Sanjiv,1992-05-23
108963,Barvinok,Senior Engineer,1992-05-23,1955-10-14,Sanjiv,9999-01-01
108971,Feinberg,Senior Staff,1993-06-16,1954-04-14,Clyde,9999-01-01
108971,Feinberg,Staff,1987-06-17,1954-04-14,Clyde,1993-06-16
108977,Rettelbach,Technique Leader,1994-12-29,1955-06-26,Otilia,9999-01-01
108985,Bressoud,Engineer,1993-06-06,1953-09-17,Masanao,2002-06-06
108985,Bressoud,Senior Engineer,2002-06-06,1953-09-17,Masanao,9999-01-01
108993,Mitchem,Senior Staff,1991-04-07,1952-08-30,Yongmin,9999-01-01
108993,Mitchem,Staff,1985-04-07,1952-08-30,Yongmin,1991-04-07
108994,Bashian,Technique Leader,1985-05-08,1955-10-11,Shahar,9999-01-01
108997,Liesche,Engineer,1993-12-11,1952-12-09,Arch,1999-12-11
108997,Liesche,Senior Engineer,1999-12-11,1952-12-09,Arch,9999-01-01
109010,Yavatkar,Assistant Engineer,1986-05-23,1953-06-06,Shaibal,1994-05-23
109010,Yavatkar,Engineer,1994-05-23,1953-06-06,Shaibal,2002-05-23
109010,Yavatkar,Senior Engineer,2002-05-23,1953-06-06,Shaibal,9999-01-01
109052,McFarlin,Senior Engineer,1988-07-06,1955-03-11,Xianlong,9999-01-01
109080,Dratva,Senior Staff,2000-09-01,1953-10-27,Demin,9999-01-01
109080,Dratva,Staff,1995-09-02,1953-10-27,Demin,2000-09-01
109083,Merel,Staff,1999-12-20,1954-06-16,Moto,9999-01-01
109090,Bale,Assistant Engineer,1990-05-27,1954-07-20,Mircea,1997-05-27
109090,Bale,Engineer,1997-05-27,1954-07-20,Mircea,9999-01-01
109097,Jeong,Senior Staff,2001-02-05,1955-08-06,Maya,9999-01-01
109097,Jeong,Staff,1995-02-06,1955-08-06,Maya,2001-02-05
109111,Veevers,Engineer,1988-10-20,1954-04-29,Dietrich,1993-10-20
109111,Veevers,Senior Engineer,1993-10-20,1954-04-29,Dietrich,9999-01-01
109114,Azevdeo,Assistant Engineer,1994-12-08,1953-01-17,Kwangyoen,2001-12-08
109114,Azevdeo,Engineer,2001-12-08,1953-01-17,Kwangyoen,9999-01-01
109117,Garnier,Senior Staff,1992-02-12,1954-09-15,Arnould,9999-01-01
109117,Garnier,Staff,1987-02-12,1954-09-15,Arnould,1992-02-12
109125,Piveteau,Staff,1998-07-21,1952-11-02,Adly,9999-01-01
109147,Dengi,Engineer,1985-07-27,1954-01-27,Tetsushi,1994-07-27
109147,Dengi,Senior Engineer,1994-07-27,1954-01-27,Tetsushi,9999-01-01
109150,Dayana,Senior Staff,1996-08-22,1953-05-03,Jongsuk,9999-01-01
109150,Dayana,Staff,1988-08-22,1953-05-03,Jongsuk,1996-08-22
109155,Gill,Engineer,1999-02-04,1953-10-08,Serenella,9999-01-01
109167,Harllee,Senior Staff,2002-07-27,1955-05-20,Uli,9999-01-01
109167,Harllee,Staff,1995-07-27,1955-05-20,Uli,2002-07-27
109174,Zschoche,Senior Engineer,1986-10-17,1954-01-22,Sanjiv,9999-01-01
109175,Kornyak,Engineer,1988-06-04,1954-08-22,Hatsukazu,1994-06-04
109175,Kornyak,Senior Engineer,1994-06-04,1954-08-22,Hatsukazu,9999-01-01
109180,Rousseau,Senior Staff,1987-02-08,1952-02-26,Nevin,9999-01-01
109181,Lally,Senior Staff,1995-01-14,1954-02-24,Rildo,9999-01-01
109181,Lally,Staff,1988-01-14,1954-02-24,Rildo,1995-01-14
109189,Codenie,Senior Staff,2002-07-05,1954-07-27,Billie,9999-01-01
109189,Codenie,Staff,1996-07-05,1954-07-27,Billie,2002-07-05
109193,Scharstein,Senior Engineer,1988-09-10,1953-07-19,Garnet,9999-01-01
109204,Ratnakar,Engineer,1998-05-13,1952-11-14,Paris,9999-01-01
109205,Kuzuoka,Senior Staff,1995-09-08,1954-08-14,Shrikanth,9999-01-01
109205,Kuzuoka,Staff,1988-09-07,1954-08-14,Shrikanth,1995-09-08
109231,Schiper,Engineer,1986-10-17,1954-02-17,Jianwen,1991-10-17
109231,Schiper,Senior Engineer,1991-10-17,1954-02-17,Jianwen,9999-01-01
109261,Undy,Senior Staff,1996-09-23,1953-09-15,Marla,9999-01-01
109261,Undy,Staff,1987-09-24,1953-09-15,Marla,1996-09-23
109263,Erev,Senior Engineer,1986-04-17,1954-03-09,Jessie,9999-01-01
109267,Bardell,Technique Leader,1988-07-17,1955-03-28,Ziyad,9999-01-01
109281,Bahk,Engineer,1999-06-11,1953-12-04,Moni,9999-01-01
109284,Junot,Engineer,1997-06-26,1952-03-06,Mingdong,9999-01-01
109285,Nicolson,Senior Staff,1994-12-04,1952-03-01,Xudong,9999-01-01
109285,Nicolson,Staff,1986-12-04,1952-03-01,Xudong,1994-12-04
109289,Broomell,Senior Staff,1993-11-14,1952-05-23,Jaewoo,9999-01-01
109289,Broomell,Staff,1986-11-14,1952-05-23,Jaewoo,1993-11-14
109291,Theuretzbacher,Engineer,1993-08-10,1954-07-13,Cullen,1998-08-10
109291,Theuretzbacher,Senior Engineer,1998-08-10,1954-07-13,Cullen,9999-01-01
109294,Savasere,Senior Engineer,1986-07-26,1954-06-26,Udi,9999-01-01
109306,Pietrzykowski,Senior Staff,1998-09-17,1954-05-25,Isaac,9999-01-01
109306,Pietrzykowski,Staff,1992-09-17,1954-05-25,Isaac,1998-09-17
109311,Antonisse,Senior Staff,1992-12-06,1952-05-03,Jianhui,9999-01-01
109311,Antonisse,Staff,1987-12-07,1952-05-03,Jianhui,1992-12-06
109318,Brlek,Staff,1997-03-22,1954-01-06,Gift,9999-01-01
109323,Gomatam,Engineer,1988-07-19,1955-02-03,Shuho,1993-07-19
109323,Gomatam,Senior Engineer,1993-07-19,1955-02-03,Shuho,9999-01-01
109334,Alameldin,Senior Staff,1993-02-15,1955-08-02,Tsutomu,9999-01-01
109334,Alameldin,Staff,1985-02-15,1955-08-02,Tsutomu,1993-02-15
109349,Birrer,Staff,1997-11-08,1953-03-29,Stevo,9999-01-01
109356,Puppo,Engineer,1989-05-21,1952-10-24,Carrsten,1995-05-21
109356,Puppo,Senior Engineer,1995-05-21,1952-10-24,Carrsten,9999-01-01
109369,Dymetman,Engineer,1992-02-11,1953-04-16,Jenwei,1997-02-10
109369,Dymetman,Senior Engineer,1997-02-10,1953-04-16,Jenwei,9999-01-01
109373,Pesch,Engineer,1995-09-16,1952-08-17,Becky,2001-09-15
109373,Pesch,Senior Engineer,2001-09-15,1952-08-17,Becky,9999-01-01
109379,Rindone,Senior Staff,1998-07-20,1952-06-27,Ramya,9999-01-01
109380,Luan,Senior Staff,1996-05-16,1953-11-27,Kagan,9999-01-01
109380,Luan,Staff,1987-05-17,1953-11-27,Kagan,1996-05-16
109389,Pramanik,Senior Staff,1999-06-23,1954-09-30,Kwun,9999-01-01
109393,Birrer,Engineer,1987-07-27,1954-10-25,Bodo,1994-07-27
109393,Birrer,Senior Engineer,1994-07-27,1954-10-25,Bodo,9999-01-01
109400,Borstler,Senior Staff,1994-05-22,1952-06-22,Arumugam,9999-01-01
109400,Borstler,Staff,1988-05-22,1952-06-22,Arumugam,1994-05-22
109425,Hettesheimer,Senior Staff,1989-12-09,1952-05-16,Eric,9999-01-01
109427,Standera,Senior Staff,1994-02-02,1952-10-24,Tremaine,9999-01-01
109427,Standera,Staff,1985-02-02,1952-10-24,Tremaine,1994-02-02
109436,Kamble,Engineer,1985-07-04,1953-10-21,Sanjit,1994-07-04
109436,Kamble,Senior Engineer,1994-07-04,1953-10-21,Sanjit,9999-01-01
109448,Socorro,Engineer,1988-09-08,1954-07-09,Subhankar,1994-09-08
109448,Socorro,Senior Engineer,1994-09-08,1954-07-09,Subhankar,9999-01-01
109451,Kropatsch,Engineer,1987-06-05,1954-05-01,Huei,1992-06-04
109451,Kropatsch,Senior Engineer,1992-06-04,1954-05-01,Huei,9999-01-01
109465,Furedi,Engineer,1987-05-13,1954-02-12,Shaowei,1992-05-12
109465,Furedi,Senior Engineer,1992-05-12,1954-02-12,Shaowei,9999-01-01
109470,Moffat,Staff,1996-03-02,1954-07-10,Aram,9999-01-01
109481,Heijenga,Engineer,1985-04-27,1954-06-04,Charmane,1992-04-27
109481,Heijenga,Senior Engineer,1992-04-27,1954-06-04,Charmane,9999-01-01
109483,Schlumberger,Staff,1999-10-25,1954-01-19,Ziya,9999-01-01
109496,Esposito,Senior Staff,1994-02-26,1953-06-18,Mariusz,9999-01-01
109496,Esposito,Staff,1986-02-26,1953-06-18,Mariusz,1994-02-26
109506,Kermarrec,Senior Staff,1995-12-13,1955-10-01,Divine,9999-01-01
109506,Kermarrec,Staff,1988-12-12,1955-10-01,Divine,1995-12-13
109520,Lorin,Senior Engineer,1986-10-24,1954-04-30,Rasikan,9999-01-01
109524,Merle,Staff,1998-12-09,1952-03-02,Mong,9999-01-01
109528,Kushnir,Senior Staff,2000-07-31,1954-08-09,Srinidhi,9999-01-01
109528,Kushnir,Staff,1993-07-31,1954-08-09,Srinidhi,2000-07-31
109560,Hoogerwoord,Senior Staff,1987-06-12,1953-01-07,Ymte,9999-01-01
109561,Makinen,Engineer,1987-09-18,1955-02-05,Radhika,1993-09-17
109561,Makinen,Senior Engineer,1993-09-17,1955-02-05,Radhika,9999-01-01
109565,Kavvadias,Engineer,1992-12-09,1955-04-10,Halsur,2000-12-09
109565,Kavvadias,Senior Engineer,2000-12-09,1955-04-10,Halsur,9999-01-01
109575,Kusalik,Engineer,1988-03-09,1954-02-08,Jinxi,1997-03-09
109575,Kusalik,Senior Engineer,1997-03-09,1954-02-08,Jinxi,9999-01-01
109584,Sewelson,Senior Staff,1995-04-28,1954-11-24,Baoqiu,9999-01-01
109584,Sewelson,Staff,1990-04-28,1954-11-24,Baoqiu,1995-04-28
109610,Pelc,Engineer,1992-02-19,1953-02-26,Kotesh,1998-02-18
109610,Pelc,Senior Engineer,1998-02-18,1953-02-26,Kotesh,9999-01-01
109623,Aingworth,Staff,1999-08-18,1955-07-07,Parviz,9999-01-01
109642,Nanard,Engineer,1990-10-30,1954-03-18,Aron,1999-10-30
109642,Nanard,Senior Engineer,1999-10-30,1954-03-18,Aron,9999-01-01
109643,Ratzlaff,Senior Staff,1998-04-27,1952-08-05,Faiza,9999-01-01
109643,Ratzlaff,Staff,1989-04-27,1952-08-05,Faiza,1998-04-27
109672,Zhiwei,Engineer,1998-01-05,1954-06-14,Maia,9999-01-01
109675,McConalogue,Senior Staff,1993-05-07,1955-03-30,Peer,9999-01-01
109675,McConalogue,Staff,1986-05-07,1955-03-30,Peer,1993-05-07
109678,Onuegbe,Senior Staff,1998-04-28,1952-12-29,Radhia,9999-01-01
109678,Onuegbe,Staff,1989-04-28,1952-12-29,Radhia,1998-04-28
109681,Ramaiah,Senior Engineer,2000-01-06,1955-11-07,Marsal,9999-01-01
109687,Gecseg,Staff,1999-07-22,1955-03-28,Khedija,9999-01-01
109696,Erdmenger,Senior Engineer,1986-03-27,1953-03-04,Poornachandra,9999-01-01
109699,Duclos,Engineer,1989-12-17,1954-06-08,Pintsang,1995-12-17
109699,Duclos,Senior Engineer,1995-12-17,1954-06-08,Pintsang,9999-01-01
109729,DiGiano,Engineer,1985-10-27,1955-04-23,Sorina,1993-10-27
109729,DiGiano,Senior Engineer,1993-10-27,1955-04-23,Sorina,9999-01-01
109730,Rubsam,Engineer,1994-07-10,1952-07-10,Mats,2000-07-09
109730,Rubsam,Senior Engineer,2000-07-09,1952-07-10,Mats,9999-01-01
109734,Plessier,Engineer,1987-08-27,1954-09-30,Maya,1996-08-26
109734,Plessier,Senior Engineer,1996-08-26,1954-09-30,Maya,9999-01-01
109740,Bahl,Senior Staff,1998-01-02,1954-03-17,Jacqueline,9999-01-01
109740,Bahl,Staff,1993-01-02,1954-03-17,Jacqueline,1998-01-02
109747,Rullman,Senior Staff,1993-10-04,1954-07-02,Tadahiko,9999-01-01
109747,Rullman,Staff,1985-10-04,1954-07-02,Tadahiko,1993-10-04
109748,Suessmith,Engineer,1986-11-24,1952-02-14,Dayanand,1992-11-23
109748,Suessmith,Senior Engineer,1992-11-23,1952-02-14,Dayanand,9999-01-01
109775,Gill,Senior Staff,1997-04-23,1953-05-21,Uli,9999-01-01
109775,Gill,Staff,1992-04-23,1953-05-21,Uli,1997-04-23
109787,Hebden,Senior Staff,1996-10-12,1954-08-04,Shuho,9999-01-01
109787,Hebden,Staff,1988-10-12,1954-08-04,Shuho,1996-10-12
109790,Ravishankar,Engineer,1991-04-13,1954-07-05,Torsten,1998-04-13
109790,Ravishankar,Senior Engineer,1998-04-13,1954-07-05,Torsten,9999-01-01
109793,Oppitz,Engineer,1985-05-29,1955-02-27,Zhanqiu,1991-05-29
109793,Oppitz,Senior Engineer,1991-05-29,1955-02-27,Zhanqiu,9999-01-01
109795,Fujisaki,Senior Staff,1993-11-20,1955-03-07,Francoise,9999-01-01
109795,Fujisaki,Staff,1986-11-20,1955-03-07,Francoise,1993-11-20
109799,Stanger,Senior Engineer,1989-09-16,1953-03-17,Bouchung,9999-01-01
109809,Cherinka,Engineer,1997-07-04,1955-04-27,Kazuhide,2002-07-04
109809,Cherinka,Senior Engineer,2002-07-04,1955-04-27,Kazuhide,9999-01-01
109811,Wendorf,Senior Engineer,1996-05-13,1955-06-16,Eric,9999-01-01
109824,Luit,Senior Staff,1997-07-29,1952-04-24,Aleksander,9999-01-01
109827,Strooper,Technique Leader,1988-06-14,1952-12-20,Eckart,9999-01-01
109837,Kusakari,Senior Staff,1993-09-09,1952-04-26,Qiwen,9999-01-01
109837,Kusakari,Staff,1987-09-10,1952-04-26,Qiwen,1993-09-09
109851,Spell,Senior Staff,1990-06-14,1953-10-31,Heping,9999-01-01
109851,Spell,Staff,1985-06-14,1953-10-31,Heping,1990-06-14
109852,Kusakabe,Senior Staff,1991-07-10,1954-03-19,Adel,9999-01-01
109867,Merle,Engineer,1987-10-13,1954-01-10,Conor,1993-10-12
109867,Merle,Senior Engineer,1993-10-12,1954-01-10,Conor,9999-01-01
109878,Goldhammer,Senior Engineer,1999-10-03,1954-10-01,Goetz,9999-01-01
109885,Sessa,Senior Staff,1986-01-05,1955-04-16,Mooi,9999-01-01
109898,Cardazo,Engineer,1992-09-02,1955-10-02,Armond,1997-09-02
109898,Cardazo,Senior Engineer,1997-09-02,1955-10-02,Armond,9999-01-01
109902,Terlouw,Senior Staff,1994-10-08,1954-12-14,Kersti,9999-01-01
109902,Terlouw,Staff,1986-10-08,1954-12-14,Kersti,1994-10-08
109915,Cannane,Senior Staff,1992-11-19,1954-12-29,Abdelghani,9999-01-01
109938,Isard,Engineer,1988-09-30,1952-03-13,Kinh,1994-09-30
109938,Isard,Senior Engineer,1994-09-30,1952-03-13,Kinh,9999-01-01
109949,Chinal,Engineer,1991-10-03,1952-08-12,Gian,1997-10-02
109949,Chinal,Senior Engineer,1997-10-02,1952-08-12,Gian,9999-01-01
109951,Pell,Senior Engineer,1990-04-15,1955-06-12,Nahla,9999-01-01
109966,Valette,Senior Staff,1996-07-07,1952-12-10,Khatoun,9999-01-01
109966,Valette,Staff,1987-07-08,1952-12-10,Khatoun,1996-07-07
109970,Masaki,Engineer,1985-06-15,1953-10-22,Irene,1993-06-15
109970,Masaki,Senior Engineer,1993-06-15,1953-10-22,Irene,9999-01-01
109990,Parfitt,Senior Staff,1997-09-24,1953-10-25,Rosalie,9999-01-01
109990,Parfitt,Staff,1988-09-24,1953-10-25,Rosalie,1997-09-24
109991,Reistad,Engineer,1987-01-13,1954-10-30,Jinxi,1996-01-13
109991,Reistad,Senior Engineer,1996-01-13,1954-10-30,Jinxi,9999-01-01
109996,Gelosh,Senior Staff,1990-02-01,1952-09-24,Dines,9999-01-01
109997,Borovoy,Engineer,1988-12-28,1955-07-07,Miquel,1993-12-28
109997,Borovoy,Senior Engineer,1993-12-28,1955-07-07,Miquel,9999-01-01
109998,Heping,Staff,1997-06-30,1953-09-21,Mizuhito,9999-01-01
110183,Ossenbruggen,Manager,1985-01-01,1953-06-24,Shirish,1992-03-21
110183,Ossenbruggen,Staff,1992-03-21,1953-06-24,Shirish,9999-01-01
110386,Kieras,Manager,1992-08-02,1953-10-04,Shem,1996-08-30
110386,Kieras,Technique Leader,1988-10-14,1953-10-04,Shem,1992-08-02
110386,Kieras,Technique Leader,1996-08-30,1953-10-04,Shem,9999-01-01
111133,Zhang,Manager,1991-03-07,1955-03-16,Hauke,9999-01-01
111133,Zhang,Staff,1986-12-30,1955-03-16,Hauke,1991-03-07
111534,Kambil,Manager,1991-04-08,1952-06-27,Hilary,9999-01-01
111534,Kambil,Senior Staff,1988-01-31,1952-06-27,Hilary,1991-04-08
111692,Butterworth,Manager,1985-01-01,1954-10-05,Tonny,1988-10-17
111692,Butterworth,Staff,1988-10-17,1954-10-05,Tonny,9999-01-01
200008,Hutter,Senior Staff,1991-10-10,1953-08-05,Zeydy,9999-01-01
200008,Hutter,Staff,1986-10-10,1953-08-05,Zeydy,1991-10-10
200030,Schonegge,Senior Engineer,1985-02-05,1955-07-18,LiMin,9999-01-01
200047,Miculan,Senior Staff,1985-05-23,1954-12-26,Charlene,9999-01-01
200048,Remmele,Senior Engineer,1992-04-23,1955-07-01,Ronghao,9999-01-01
200050,Thorelli,Engineer,1987-03-20,1952-08-09,Kensyu,1992-03-19
200050,Thorelli,Senior Engineer,1992-03-19,1952-08-09,Kensyu,9999-01-01
200054,Cronan,Engineer,1987-09-17,1955-04-07,Rildo,1995-09-17
200054,Cronan,Senior Engineer,1995-09-17,1955-04-07,Rildo,9999-01-01
200069,Maraist,Senior Staff,1997-08-06,1953-07-25,Chuanyi,9999-01-01
200069,Maraist,Staff,1990-08-06,1953-07-25,Chuanyi,1997-08-06
200070,Sury,Engineer,1985-07-27,1952-05-08,Yurii,1992-07-27
200070,Sury,Senior Engineer,1992-07-27,1952-05-08,Yurii,9999-01-01
200071,Boyle,Senior Staff,1992-06-29,1952-11-30,Karsten,9999-01-01
200071,Boyle,Staff,1987-06-30,1952-11-30,Karsten,1992-06-29
200074,Birjandi,Senior Staff,1996-07-05,1953-02-12,Muzhong,9999-01-01
200074,Birjandi,Staff,1987-07-06,1953-02-12,Muzhong,1996-07-05
200079,Riefers,Senior Staff,1998-06-04,1952-03-04,Candida,9999-01-01
200079,Riefers,Staff,1990-06-04,1952-03-04,Candida,1998-06-04
200089,Kuhnemann,Senior Staff,1994-02-08,1955-12-12,Sampalli,9999-01-01
200089,Kuhnemann,Staff,1985-02-08,1955-12-12,Sampalli,1994-02-08
200108,Chvatal,Engineer,1992-12-16,1954-01-07,Abdelwaheb,2001-12-16
200108,Chvatal,Senior Engineer,2001-12-16,1954-01-07,Abdelwaheb,9999-01-01
200116,Nivat,Senior Staff,1994-08-29,1952-09-17,Eben,9999-01-01
200116,Nivat,Staff,1986-08-29,1952-09-17,Eben,1994-08-29
200148,Schapire,Engineer,1998-05-16,1953-08-27,Sajjan,9999-01-01
200166,Feldmann,Staff,1995-02-27,1952-06-15,Huan,9999-01-01
200171,Gyorkos,Senior Staff,1985-08-29,1953-08-27,Hilari,9999-01-01
200185,Standera,Senior Staff,1988-08-02,1955-06-09,Fay,9999-01-01
200196,Akazan,Engineer,1987-11-29,1954-10-01,Xuejia,1996-11-28
200196,Akazan,Senior Engineer,1996-11-28,1954-10-01,Xuejia,9999-01-01
200202,Radwan,Senior Staff,1999-10-16,1953-02-18,Maria,9999-01-01
200212,Suomi,Senior Staff,1995-10-01,1952-12-18,Erez,9999-01-01
200212,Suomi,Staff,1987-10-01,1952-12-18,Erez,1995-10-01
200216,Merey,Engineer,2000-01-28,1953-07-06,Jianhua,9999-01-01
200221,Marquardt,Senior Staff,1992-02-18,1952-11-14,Hinrich,9999-01-01
200221,Marquardt,Staff,1987-02-18,1952-11-14,Hinrich,1992-02-18
200247,Beznosov,Senior Staff,1986-05-25,1952-09-13,Chaoyi,9999-01-01
200251,Vasanthakumar,Engineer,1998-09-01,1953-04-15,King,9999-01-01
200256,Hockney,Senior Staff,1988-09-01,1955-11-24,Greger,9999-01-01
200260,Radivojevic,Senior Engineer,1986-05-01,1952-08-05,Tse,9999-01-01
200264,Cusworth,Engineer,1991-03-30,1952-08-07,Barna,2000-03-29
200264,Cusworth,Senior Engineer,2000-03-29,1952-08-07,Barna,9999-01-01
200274,England,Senior Staff,1994-11-16,1953-03-27,Heekeun,9999-01-01
200274,England,Staff,1989-11-16,1953-03-27,Heekeun,1994-11-16
200289,Schurmann,Senior Staff,1992-06-16,1953-09-23,Thodoros,9999-01-01
200289,Schurmann,Staff,1987-06-17,1953-09-23,Thodoros,1992-06-16
200317,Angel,Engineer,1999-07-22,1954-09-02,Aleksandar,9999-01-01
200324,McDermid,Senior Engineer,1996-04-11,1953-05-22,Masamitsu,9999-01-01
200332,Goldhammer,Engineer,1998-06-10,1955-05-26,Feipei,9999-01-01
200333,Kruskal,Engineer,1986-06-18,1954-03-25,Honesty,1994-06-18
200333,Kruskal,Senior Engineer,1994-06-18,1954-03-25,Honesty,9999-01-01
200334,Bojadziev,Senior Engineer,1986-06-21,1955-11-25,Basem,9999-01-01
200342,Goldhammer,Senior Staff,1996-01-23,1953-11-14,Ger,9999-01-01
200342,Goldhammer,Staff,1988-01-23,1953-11-14,Ger,1996-01-23
200348,Back,Engineer,1985-05-13,1955-05-14,Abdulla,1991-05-13
200348,Back,Senior Engineer,1991-05-13,1955-05-14,Abdulla,9999-01-01
200352,Jansen,Engineer,1985-06-17,1954-02-28,Yucel,1990-06-17
200352,Jansen,Senior Engineer,1990-06-17,1954-02-28,Yucel,9999-01-01
200365,Tramer,Engineer,1994-09-13,1952-03-22,Shiv,9999-01-01
200368,Kornyak,Technique Leader,1987-09-14,1954-08-21,Yuichiro,9999-01-01
200370,Trumbly,Engineer,1987-07-16,1952-06-30,Rafail,1995-07-16
200370,Trumbly,Senior Engineer,1995-07-16,1952-06-30,Rafail,9999-01-01
200380,Kriebel,Engineer,1995-10-06,1955-06-13,Foong,2000-10-05
200380,Kriebel,Senior Engineer,2000-10-05,1955-06-13,Foong,9999-01-01
200382,Pauthner,Senior Staff,1993-09-21,1955-04-21,Mansur,9999-01-01
200382,Pauthner,Staff,1986-09-21,1955-04-21,Mansur,1993-09-21
200399,Krohn,Engineer,1995-08-25,1953-09-01,Hairong,2001-08-24
